Time;Realized_demand;Realized_renewable;Realized_residual_demand;Forecasted_residual_demand;(Forecasted_RD-Realized_RD)/Realized_RD
2-7-2022 13:00;4221;6436;-2215;-2321.681732;0.04816331
2-7-2022 14:00;4135.5;6135;-1999.5;-1828.859679;-0.085341496
2-7-2022 15:00;4194.75;5093.5;-898.75;-763.9412739;-0.149995801
2-7-2022 16:00;4635.25;4564.25;71;62.62177436;-0.118003178
2-7-2022 17:00;5465.75;3898.5;1567.25;1478.887431;-0.056380647
2-7-2022 18:00;6435.5;3068.5;3367;3482.522847;0.03431032
2-7-2022 19:00;7610.5;2136;5474.5;4203.174969;-0.232226693
2-7-2022 20:00;8076;1411;6665;6481.277056;-0.027565333
2-7-2022 21:00;8230.75;901.75;7329;6133.376469;-0.163135971
2-7-2022 22:00;8217.5;568;7649.5;8039.966096;0.051044656
2-7-2022 23:00;8000;552.25;7447.75;6960.036385;-0.065484692
3-7-2022 00:00;6900.75;431.5;6469.25;5057.078187;-0.218289881
3-7-2022 01:00;6377;667.5;5709.5;4643.986607;-0.186621139
3-7-2022 02:00;6055;882.25;5172.75;5393.137135;0.04260541
3-7-2022 03:00;5511.5;933.75;4577.75;5158.757389;0.12691986
3-7-2022 04:00;5383.75;1050.5;4333.25;4608.454521;0.063509957
3-7-2022 05:00;5105.25;1148.25;3957;4050.181276;0.023548465
3-7-2022 06:00;4952.25;1268.25;3684;3420.164309;-0.071616637
3-7-2022 07:00;4376.75;1696.5;2680.25;2192.136915;-0.18211476
3-7-2022 08:00;4221;2395.5;1825.5;2047.247134;0.121471999
3-7-2022 09:00;4206.5;3424;782.5;823.3037286;0.05214534
3-7-2022 10:00;3967.75;4473.5;-505.75;-504.4722778;-0.002526391
3-7-2022 11:00;3708.25;5339.25;-1631;-1353.101279;-0.170385482
3-7-2022 12:00;3618.5;5988.75;-2370.25;-2666.23467;0.124874874
3-7-2022 13:00;3465;6613.5;-3148.5;-2850.02924;-0.094797764
3-7-2022 14:00;3638.25;6924;-3285.75;-3570.728184;0.086731548
3-7-2022 15:00;3763.5;6749.75;-2986.25;-2737.430702;-0.083321657
3-7-2022 16:00;4489;6171.25;-1682.25;-1816.59462;0.07986008
3-7-2022 17:00;5170.5;5442.25;-271.75;-278.2862492;0.024052435
3-7-2022 18:00;6506.75;4412.25;2094.5;2168.298681;0.03523451
3-7-2022 19:00;7931.5;3041;4890.5;5048.927004;0.032394848
3-7-2022 20:00;8608.25;1912.25;6696;7591.241808;0.133698
3-7-2022 21:00;8920.75;1143;7777.75;6798.241266;-0.125937287
3-7-2022 22:00;9096.5;711.25;8385.25;9085.67041;0.083530057
3-7-2022 23:00;9225.25;676;8549.25;9242.885063;0.081134025
4-7-2022 00:00;8141.25;744.75;7396.5;6409.016162;-0.133506907
4-7-2022 01:00;7435.5;901.75;6533.75;6224.091765;-0.047393646
4-7-2022 02:00;7248.25;1025;6223.25;6432.697381;0.033655627
4-7-2022 03:00;7337.25;1106.5;6230.75;6368.429618;0.022096797
4-7-2022 04:00;7637;1201;6436;6982.873749;0.084971061
4-7-2022 05:00;8659.25;1217;7442.25;5881.765644;-0.20967911
4-7-2022 06:00;9735.25;1215;8520.25;8399.096297;-0.014219501
4-7-2022 07:00;10044.25;1550.5;8493.75;8001.475446;-0.057957269
4-7-2022 08:00;9995.25;2212.75;7782.5;6859.13398;-0.118646453
4-7-2022 09:00;9567.5;3349.25;6218.25;6839.787051;0.099953693
4-7-2022 10:00;8755;4578.75;4176.25;4238.300844;0.014858029
4-7-2022 11:00;8228.25;5532.25;2696;2657.666703;-0.014218582
4-7-2022 12:00;7407.75;6141.25;1266.5;1033.138473;-0.184257029
4-7-2022 13:00;7195.5;6809.75;385.75;387.256179;0.003904547
4-7-2022 14:00;6910.25;7185.75;-275.5;-283.5214878;0.029116108
4-7-2022 15:00;6820.5;7149.25;-328.75;-306.1868003;-0.068633307
4-7-2022 16:00;6983.25;6711;272.25;253.1428813;-0.070182254
4-7-2022 17:00;8245;5995.25;2249.75;1952.821304;-0.131982974
4-7-2022 18:00;9571;4814.25;4756.75;4620.057734;-0.028736483
4-7-2022 19:00;10929.25;3352;7577.25;8001.515556;0.055992023
4-7-2022 20:00;11275.5;2130.25;9145.25;9191.777557;0.00508762
4-7-2022 21:00;11185;1149.5;10035.5;10469.76156;0.043272538
4-7-2022 22:00;10995;547.75;10447.25;8791.936383;-0.158444913
4-7-2022 23:00;10641;378.25;10262.75;9884.891401;-0.036818455
5-7-2022 00:00;9270.25;442.5;8827.75;9144.162434;0.035842931
5-7-2022 01:00;8353.75;522;7831.75;8628.065956;0.101677908
5-7-2022 02:00;7903.25;591;7312.25;6854.784737;-0.062561491
5-7-2022 03:00;7771;619;7152;7237.476613;0.011951428
5-7-2022 04:00;7839.25;648.25;7191;5710.38823;-0.205897896
5-7-2022 05:00;8630.75;649;7981.75;8620.220255;0.079991262
